,cityID,total_n,total_p,total_a,招拍挂_n,招拍挂_p,招拍挂_a,协议出让_n,协议出让_p,协议出让_a,划拨_n,划拨_p,划拨_a,其他_n,其他_p,其他_a,租赁_n,租赁_p,租赁_a,existing_n,existing_p,existing_a,new_n,new_p,new_a,stock_n,stock_p,stock_a
610198,西安市,2.0,580.0,0.72,2.0,580.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,580.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0
610205,铜川市,11.0,0.0,2.0252,2.0,0.0,0.3539,9.0,0.0,1.6713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.7312,1.0,0.0,0.294,0.0,0.0,0.0
610206,铜川市,11.0,0.0,47.116299999999995,3.0,0.0,1.0685,2.0,0.0,1.8343,6.0,0.0,44.213499999999996,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.8333000000000004,6.0,0.0,44.282999999999994,0.0,0.0,0.0
610207,铜川市,35.0,14936.8443,149.94039999999998,6.0,13939.6006,89.0162,12.0,997.2436999999999,12.4467,17.0,0.0,48.477500000000006,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12243.812100000001,55.0771,14.0,2693.0322,94.8633,0.0,0.0,0.0
610208,铜川市,50.0,9589.723100000001,106.897,15.0,7337.3939,76.4726,24.0,1713.5416000000002,18.8288,11.0,538.7876,11.5956,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2063.9021000000002,13.391499999999999,20.0,6783.681,92.53990000000002,1.0,742.14,0.9656
610209,铜川市,70.0,26414.753499999995,231.29241600000003,25.0,21433.253,146.50441600000002,29.0,2403.3858000000005,19.7085,16.0,2578.1147,65.0795,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1453.9427,52.405300000000004,25.0,19672.863899999997,135.317316,10.0,5287.9469,43.5698
610210,铜川市,91.0,87105.6239,276.2551,23.0,63705.5739,107.5848,35.0,2497.0804,39.72339999999999,33.0,20902.9696,128.94690000000003,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5385.8405999999995,41.546800000000005,25.0,61611.9588,116.3789,30.0,20107.824500000002,118.32939999999999
610211,铜川市,58.0,68420.7311,238.07737000000003,24.0,54995.8725,156.83786999999998,16.0,926.6275999999999,11.9504,18.0,12498.231,69.28909999999999,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2449.1435,12.1247,29.0,58318.2077,181.87376999999998,13.0,7653.3799,44.078900000000004
610212,铜川市,44.0,45489.7673,260.348522,17.0,28280.0819,44.523162,6.0,322.10360000000003,6.13763,21.0,16887.5818,209.68773,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2727.4952000000003,8.569452,29.0,42762.2721,251.77907000000002,0.0,0.0,0.0
610213,铜川市,46.0,67363.10810000001,189.555194,27.0,52905.0,103.81000400000003,2.0,145.7425,1.16613,17.0,14312.3656,84.57906,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9755.7425,26.173319999999997,27.0,57607.365600000005,163.381874,0.0,0.0,0.0
610214,铜川市,53.0,41101.75549999999,503.667844,24.0,36662.0,91.617768,1.0,42.6856,0.13551,28.0,4397.0698999999995,411.9145660000001,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5462.6856,8.10637,42.0,34789.9883,491.139174,1.0,849.0816,4.4223
610215,铜川市,57.0,47054.303100000005,175.12609,33.0,44950.0,64.915131,0.0,0.0,0.0,24.0,2104.3030999999996,110.21095899999999,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21825.0,25.440669999999997,40.0,24359.303099999997,148.88648,2.0,870.0,0.79894
610216,铜川市,61.0,24084.487399999998,335.32285400000006,22.0,21392.0,49.04746399999999,0.0,0.0,0.0,39.0,2692.4874,286.27538999999996,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3097.2064,15.9143,48.0,20987.281,319.40855400000004,0.0,0.0,0.0
610307,宝鸡市,2.0,28191.31,49.0687,2.0,28191.31,49.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28191.31,49.0687,0.0,0.0,0.0
610308,宝鸡市,22.0,37043.910899999995,74.86089999999999,14.0,36915.83690000001,70.81349999999999,5.0,128.074,2.5221,3.0,0.0,1.5252999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.0,128.074,4.0474,14.0,36915.83690000001,70.81349999999999,0.0,0.0,0.0
610309,宝鸡市,51.0,59839.61489999999,171.5489,42.0,53781.6549,129.5191,4.0,1417.46,5.247299999999999,5.0,4640.5,36.782500000000006,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6952.6645,17.0608,27.0,37567.346399999995,134.0005,10.0,15319.604,20.4876
610310,宝鸡市,86.0,144007.36140000005,296.85439999999994,59.0,134708.9866,258.02059999999994,19.0,6484.6178,18.5282,8.0,2813.7569999999996,20.3056,0.0,0.0,0.0,0.0,0.0,0.0,29.0,10618.628700000001,21.3813,41.0,106134.3975,204.8591,16.0,27254.3352,70.614
610311,宝鸡市,68.0,209246.2027,295.604641,55.0,196667.08979999996,258.47463,8.0,11625.225900000001,30.971811,5.0,953.8870000000001,6.158199999999999,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31879.4263,39.083341000000004,38.0,99810.85010000001,220.19670000000002,15.0,77555.92629999999,36.3246
610312,宝鸡市,64.0,179886.0847,523.92763,40.0,104934.9797,157.96652999999998,7.0,3956.1049999999996,5.7603,17.0,70994.99999999999,360.2008,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13607.805,33.733509999999995,40.0,138555.87190000003,465.45059,8.0,27722.4078,24.74353
610313,宝鸡市,106.0,334463.71090000006,462.15643200000005,90.0,315536.45980000007,397.76838,5.0,6070.1161,7.041252,11.0,12857.135,57.346799999999995,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11997.48,9.9344,84.0,275420.7248,428.25422000000003,15.0,47045.5061,23.967812000000002
610314,宝鸡市,62.0,264946.0635,286.46745999999996,57.0,260326.62,266.66736000000003,1.0,752.37,0.2256,4.0,3867.0735,19.574499999999997,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65250.37,34.57334,46.0,162277.04349999997,231.02306000000002,12.0,37418.65,20.87106
610315,宝鸡市,55.0,195294.3781,311.51562600000005,45.0,182761.524,218.472426,0.0,0.0,0.0,10.0,12532.854099999999,93.04320000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7675.0,4.060393,43.0,156238.3781,293.71764600000006,8.0,31381.0,13.737587
610316,宝鸡市,72.0,514152.9949,726.23767,61.0,360603.88,384.89107,1.0,950.62,0.8225,10.0,152598.49490000002,340.5241,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31295.399999999998,12.323493,55.0,447830.0949000001,688.122308,7.0,35027.5,25.791869000000002
610407,咸阳市,64.0,85262.4244,154.3757,21.0,57372.1718,79.66290000000001,41.0,27890.2526,73.67960000000001,2.0,0.0,1.0332,0.0,0.0,0.0,0.0,0.0,0.0,56.0,66064.3034,112.44460000000001,0.0,0.0,0.0,8.0,19198.121,41.9311
610408,咸阳市,43.0,39797.1316,124.55220000000001,21.0,26456.1063,54.4746,17.0,12661.025300000001,19.307,5.0,680.0,50.7706,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26462.3694,35.013400000000004,14.0,13013.9668,52.477999999999994,5.0,320.7954,37.0608
610409,咸阳市,99.0,186607.1112,578.6573999999998,59.0,168641.7645,359.6697,25.0,17646.9128,38.9388,15.0,318.4339,180.0489,0.0,0.0,0.0,0.0,0.0,0.0,41.0,48450.535299999996,65.3117,45.0,78815.3011,407.6077,13.0,59341.2748,105.73799999999999
610410,咸阳市,135.0,309324.5724,636.5555999999999,73.0,266608.0,272.75579999999997,32.0,42716.5724,108.24889999999999,30.0,0.0,255.5509,0.0,0.0,0.0,0.0,0.0,0.0,63.0,111917.72260000001,178.94889999999998,55.0,197141.69919999997,282.3776,17.0,265.1506,175.2291
610411,咸阳市,102.0,213046.2966,1100.0591950000003,45.0,201215.792,237.93379499999995,22.0,11830.5046,65.9867,35.0,0.0,796.1387,0.0,0.0,0.0,0.0,0.0,0.0,46.0,56428.4253,109.5606,41.0,144238.4013,288.644995,15.0,12379.470000000001,701.8535999999999
610412,咸阳市,87.0,276695.7099,370.954317,52.0,253380.5,245.22496,12.0,23315.2099,69.072146,23.0,0.0,56.65721100000001,0.0,0.0,0.0,0.0,0.0,0.0,44.0,67019.67970000001,129.957037,38.0,181656.0302,208.59218,5.0,28020.0,32.4051
610413,咸阳市,114.0,386328.77190000005,599.845376,75.0,378748.6436,368.52536000000003,9.0,7580.128299999999,21.502636,30.0,0.0,209.81737999999999,0.0,0.0,0.0,0.0,0.0,0.0,34.0,93975.11219999999,67.246676,75.0,262260.6597,499.89993,5.0,30093.0,32.698769999999996
610414,咸阳市,80.0,76402.3683,452.453104,34.0,73972.0,118.00792,5.0,2430.3683,7.626234,41.0,0.0,326.81895,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26664.4223,17.898694000000003,65.0,48885.945999999996,360.27141,3.0,852.0,74.28299999999999
610415,咸阳市,109.0,379480.0122,736.2206520000001,29.0,186733.0,165.75476999999998,2.0,452.26009999999997,4.98023,78.0,192294.7521,565.4856520000001,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9343.4858,32.476242,86.0,351360.5264,678.62757,4.0,18776.0,25.11684
610416,咸阳市,54.0,253374.12420000002,368.95034000000004,19.0,142360.0,130.62137,0.0,0.0,0.0,35.0,111014.12419999999,238.32897000000003,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44270.0,20.00344,41.0,175335.7709,325.24981,1.0,33768.3533,23.69709
610507,渭南市,6.0,889.8971,46.984700000000004,0.0,0.0,0.0,2.0,81.5771,2.0947,4.0,808.32,44.89,0.0,0.0,0.0,0.0,0.0,0.0,4.0,861.5624,43.04,0.0,0.0,0.0,2.0,28.3347,3.9447
610508,渭南市,13.0,3032.1635,30.655,0.0,0.0,0.0,5.0,445.4837,4.7753000000000005,8.0,2586.6798,25.8797,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2731.9337,18.0361,0.0,0.0,0.0,6.0,300.2298,12.6189
610511,渭南市,37.0,42285.173500000004,80.43689999999998,5.0,32190.0,13.8933,30.0,8918.074100000002,32.6901,2.0,1177.0994,33.853500000000004,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31347.960000000006,22.069,11.0,10937.2135,58.367900000000006,0.0,0.0,0.0
610512,渭南市,45.0,26882.323299999996,127.12603400000002,6.0,17889.125,44.895973,27.0,5401.514099999999,26.734961,12.0,3591.6842,55.495099999999994,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10216.7011,36.385920999999996,18.0,12229.622199999998,80.416013,2.0,4436.0,10.3241
610513,渭南市,65.0,91126.81550000001,475.10583099999997,16.0,69603.28899999999,108.679051,37.0,10177.932500000003,34.130783,12.0,11345.594,332.295997,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5056.5695000000005,21.858763,34.0,72515.246,430.298291,2.0,13555.0,22.948777
610514,渭南市,31.0,50945.451700000005,81.21861100000001,14.0,46272.895000000004,45.432692,9.0,4672.5567,17.321037,8.0,0.0,18.464882000000003,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3618.9978,17.301029,17.0,28027.1589,40.918362,6.0,19299.295000000002,22.99922
610515,渭南市,32.0,54853.88,125.673474,16.0,54057.86,85.171547,8.0,796.0200000000001,3.032664,8.0,0.0,37.469263,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4210.7686,4.733187,23.0,50643.111399999994,120.940287,0.0,0.0,0.0
610516,渭南市,44.0,40080.3943,515.102473,15.0,32998.9615,55.252229,14.0,6998.682100000001,18.814089999999997,15.0,82.7507,441.0361540000001,0.0,0.0,0.0,0.0,0.0,0.0,10.0,789.9053,1.871733,30.0,36957.201499999996,494.5408340000001,4.0,2333.2875,18.689906
610606,延安市,1.0,6800.0,3.0283,1.0,6800.0,3.0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6800.0,3.0283,0.0,0.0,0.0,0.0,0.0,0.0
610607,延安市,27.0,9097.6737,196.19809999999995,2.0,1095.6693,0.4685,10.0,8002.0044,15.7971,15.0,0.0,179.9325,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3439.4861,11.240400000000001,3.0,4931.5364,10.2754,12.0,726.6512,174.6823
610608,延安市,16.0,19308.2604,43.6423,4.0,15105.0,7.5308,3.0,4203.2604,3.5994,9.0,0.0,32.512100000000004,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17233.2604,9.327200000000001,5.0,0.0,10.0685,5.0,2075.0,24.2466
610609,延安市,27.0,19438.9924,345.8858,9.0,18674.32,16.929,4.0,764.6724,6.1557,14.0,0.0,322.8011,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11794.619,4.2010000000000005,9.0,7099.2,92.6644,11.0,545.1734,249.0204
610610,延安市,40.0,39257.4834,430.428595,14.0,37832.604999999996,67.8018,6.0,1424.8784,3.3137000000000003,20.0,0.0,359.313095,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14432.0877,11.0421,12.0,22590.0,373.71469499999995,20.0,2235.3957,45.671800000000005
610611,延安市,55.0,67505.6248,366.1341,24.0,63475.3073,61.23799999999999,8.0,4030.3175,26.3397,23.0,0.0,278.5564,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20375.4722,8.892700000000001,24.0,40256.0,274.0263,15.0,6874.152599999999,83.2151
610612,延安市,16.0,13863.485700000001,17.292707,5.0,7538.1117,3.795871,8.0,6325.374,5.497135999999999,3.0,0.0,7.9997,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8023.000599999999,5.143143,4.0,2370.0,7.608564,4.0,3470.4851,4.5409999999999995
610613,延安市,49.0,121574.11609999998,112.53204000000001,33.0,114130.0,83.131174,8.0,7444.116099999999,6.075596,8.0,0.0,23.32527,0.0,0.0,0.0,0.0,0.0,0.0,13.0,43200.460699999996,18.724347,27.0,49210.0,70.444816,9.0,29163.6554,23.362877
610614,延安市,57.0,166752.2545,269.026867,22.0,152125.0,89.04959899999999,14.0,14627.2545,18.429045,21.0,0.0,161.54822299999998,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22791.312799999996,36.693599999999996,24.0,59170.0,189.808958,20.0,84790.9417,42.524308999999995
610615,延安市,49.0,107381.4522,135.46604399999998,27.0,106541.0,97.95491899999999,2.0,840.4522000000001,3.279538,20.0,0.0,34.231587,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21907.4522,9.672218,33.0,52209.0,98.771076,11.0,33265.0,27.022750000000002
610616,延安市,18.0,63947.9834,42.651877999999996,9.0,62323.0,28.960938000000002,1.0,1369.7834,2.192883,8.0,255.2,11.498057,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18747.9834,5.502683,6.0,5998.0,7.61233,7.0,39202.0,29.536865
610705,汉中市,2.0,1.79,10.969999999999999,0.0,0.0,0.0,2.0,1.79,10.969999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.79,10.969999999999999,0.0,0.0,0.0
610706,汉中市,5.0,10.666,1.733,0.0,0.0,0.0,1.0,10.666,0.0343,4.0,0.0,1.6987,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0987,3.0,10.666,0.6343,0.0,0.0,0.0
610707,汉中市,46.0,11897.3516,170.7313,16.0,11658.87,88.167,9.0,238.48160000000001,11.8407,21.0,0.0,70.7236,0.0,0.0,0.0,0.0,0.0,0.0,21.0,275.53999999999996,15.221999999999998,24.0,11621.8116,146.5213,1.0,0.0,8.988
610708,汉中市,3.0,1668.6625,9.052299999999999,2.0,1668.6625,3.6623,0.0,0.0,0.0,1.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1668.6625,9.052299999999999,0.0,0.0,0.0
610709,汉中市,18.0,11379.843799999999,126.048276,5.0,5471.5599999999995,16.7313,7.0,5908.2838,48.778876,6.0,0.0,60.53809999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,820.057,4.195676,9.0,8540.6188,54.2261,7.0,2019.1680000000001,67.62650000000001
610710,汉中市,59.0,18906.7873,64.4756,10.0,9199.453,14.266000000000002,45.0,9707.3343,30.4254,4.0,0.0,19.7842,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10368.062699999999,29.472800000000003,11.0,8538.7246,17.9459,3.0,0.0,17.0569
610711,汉中市,70.0,153352.71959999998,171.98602499999998,32.0,135937.6733,94.505725,31.0,8916.3199,22.5093,7.0,8498.7264,54.971,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25073.437,31.860659999999996,22.0,127994.6374,138.43886500000002,3.0,284.6452,1.6865
610712,汉中市,72.0,161291.8175,238.07982099999998,23.0,124437.3658,124.89485299999998,37.0,32339.288399999998,72.94044799999999,12.0,4515.1633,40.244519999999994,0.0,0.0,0.0,0.0,0.0,0.0,40.0,46212.23329999999,104.180112,31.0,114931.2174,133.407409,1.0,148.3668,0.4923
610713,汉中市,117.0,318164.2468,354.8029030000001,53.0,291287.46460000006,257.825419,37.0,16298.764199999998,36.316446,27.0,10578.018,60.661038,0.0,0.0,0.0,0.0,0.0,0.0,35.0,14405.040599999998,25.503664000000008,81.0,302129.7462,327.747372,1.0,1629.46,1.551867
610714,汉中市,63.0,145301.81440000003,157.98973799999996,52.0,140394.68850000002,145.263715,4.0,66.90969999999999,0.05824700000000001,7.0,4840.2162,12.667775999999998,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9720.591499999999,7.834456999999999,48.0,128280.4729,146.798904,1.0,7300.75,3.356377
610715,汉中市,76.0,190628.7202,215.80156399999996,66.0,182379.0837,192.25757499999997,6.0,641.3111,0.639183,4.0,7608.3254,22.904806,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19102.264299999995,4.636704999999999,64.0,170809.5639,211.16485899999998,1.0,716.892,0.0
610716,汉中市,105.0,157271.66009999998,584.8127719999999,58.0,143693.8257,135.79339299999998,16.0,3536.9116999999997,3.99879,31.0,10040.922700000001,445.02058900000003,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23046.280499999997,11.982679,68.0,76281.45079999999,526.2402369999999,9.0,57943.9288,46.589856
610803,榆林市,1.0,0.0,0.5561,1.0,0.0,0.5561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5561,0.0,0.0,0.0
610806,榆林市,2.0,0.0,1.5161,2.0,0.0,1.5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5161,0.0,0.0,0.0,0.0,0.0,0.0
610807,榆林市,4.0,3415.0,2.1385,4.0,3415.0,2.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3415.0,2.1385,0.0,0.0,0.0,0.0,0.0,0.0
610808,榆林市,5.0,3391.41,5.6852,5.0,3391.41,5.6852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3391.41,5.1322,2.0,0.0,0.553,0.0,0.0,0.0
610809,榆林市,14.0,25093.1102,28.25080000000001,13.0,25093.1102,25.786300000000008,0.0,0.0,0.0,1.0,0.0,2.4645,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19643.1102,10.337000000000002,3.0,2270.0,14.380400000000002,1.0,3180.0,3.5334
610810,榆林市,25.0,79871.0,249.4717,22.0,79871.0,243.24809999999997,0.0,0.0,0.0,3.0,0.0,6.2236,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24580.0,7.4999,16.0,55291.0,235.7482,3.0,0.0,6.2236
610811,榆林市,90.0,88421.7206,481.1732,39.0,82865.0,271.08649999999994,5.0,5556.7206,8.0225,46.0,0.0,202.0642,0.0,0.0,0.0,0.0,0.0,0.0,42.0,30279.1594,144.16509999999997,35.0,57585.0,272.5494,13.0,557.5612,64.4587
610812,榆林市,188.0,471870.87309999997,1117.934325,144.0,453942.0,875.1853819999999,13.0,17928.8731,31.872703,31.0,0.0,210.87624000000002,0.0,0.0,0.0,0.0,0.0,0.0,59.0,313813.8651,140.841077,129.0,158057.008,977.093248,0.0,0.0,0.0
610813,榆林市,143.0,925712.5017,822.104556,112.0,864474.0,661.993528,13.0,61238.5017,17.83736,18.0,0.0,142.27366800000001,0.0,0.0,0.0,0.0,0.0,0.0,93.0,826318.5016999999,268.344204,44.0,70754.0,398.39578200000005,6.0,28640.0,155.36457
610814,榆林市,60.0,153016.9549,406.3080719999999,32.0,99378.1161,283.765936,6.0,53638.8388,5.6951,22.0,0.0,116.84703599999999,0.0,0.0,0.0,0.0,0.0,0.0,39.0,98016.9549,164.042967,21.0,55000.0,242.265105,0.0,0.0,0.0
610815,榆林市,55.0,110541.4784,455.790354,26.0,45319.0,281.75413000000003,3.0,65222.4784,22.822474,26.0,0.0,151.21374999999998,0.0,0.0,0.0,0.0,0.0,0.0,29.0,86915.1937,187.202978,23.0,21646.2847,196.00487600000002,3.0,1980.0,72.5825
610816,榆林市,77.0,116194.0569,760.5639279999999,51.0,93081.0,541.4245649999999,1.0,7762.5969,43.0992,25.0,15350.46,176.04016300000004,0.0,0.0,0.0,0.0,0.0,0.0,41.0,49257.0,229.161528,36.0,66937.0569,531.4024,0.0,0.0,0.0
610907,安康市,60.0,18712.398000000005,53.67980000000001,7.0,12301.982,31.4065,43.0,6410.416,18.1735,10.0,0.0,4.099799999999999,0.0,0.0,0.0,0.0,0.0,0.0,54.0,8541.398,31.820300000000003,0.0,0.0,0.0,6.0,10171.0,21.8595
610908,安康市,58.0,18681.345699999998,52.301999999999985,6.0,17135.6702,27.8618,40.0,1420.0355,17.813299999999998,12.0,125.64,6.626899999999999,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1356.4611,17.9714,6.0,6158.444600000001,10.437700000000001,5.0,11166.439999999999,23.8929
610909,安康市,43.0,13801.1113,75.21350000000001,9.0,2757.3078000000005,15.826699999999999,24.0,10916.3053,11.8409,10.0,127.49820000000001,47.5459,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11384.0991,15.2701,7.0,2417.0122,15.783900000000001,6.0,0.0,44.1595
610910,安康市,45.0,16190.2105,72.31222600000001,6.0,14218.1128,21.962400000000002,33.0,1972.0977,2.488826,6.0,0.0,47.861,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10501.479000000001,11.088826000000001,3.0,5686.8848,13.722000000000001,5.0,1.8467,47.5014
610911,安康市,101.0,95410.30619999999,400.60176999999993,20.0,87347.0,98.450856,66.0,7246.3062,41.044314,15.0,817.0,261.10659999999996,0.0,0.0,0.0,0.0,0.0,0.0,50.0,22632.7368,15.2301,43.0,72777.56940000001,194.27266999999998,8.0,0.0,191.099
610912,安康市,174.0,40166.44750000001,73.052987,8.0,26025.0,24.358425999999998,125.0,13945.9275,21.359206999999998,41.0,195.52,27.335354000000002,0.0,0.0,0.0,0.0,0.0,0.0,132.0,14122.4065,27.54973,36.0,7117.0,32.186894,6.0,18927.041,13.316363
610913,安康市,211.0,464591.0064,986.4376799999999,73.0,413737.8291,209.78574400000002,87.0,42954.6591,51.45623200000001,51.0,7898.5181999999995,725.195704,0.0,0.0,0.0,0.0,0.0,0.0,105.0,56448.8003,58.503027,96.0,384688.6009,909.6325520000001,10.0,23453.605199999998,18.302101
610914,安康市,81.0,233911.2703,222.91978799999998,34.0,224581.0,126.29944,35.0,7052.9995,3.9833160000000003,12.0,2277.2708000000002,92.63703199999999,0.0,0.0,0.0,0.0,0.0,0.0,51.0,18182.9995,99.72661299999999,20.0,130742.0643,69.687617,10.0,84986.2065,53.505558
610915,安康市,65.0,77928.5095,123.219926,32.0,63931.8,90.110908,22.0,7187.389499999999,15.580525,11.0,6809.32,17.528492999999997,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9211.2615,19.375374,25.0,40802.380000000005,61.974208999999995,12.0,27914.868,41.870343
610916,安康市,109.0,131059.0115,235.24704200000002,26.0,71696.13999999998,139.272536,27.0,12477.8826,5.732832000000001,56.0,46884.9889,90.24167399999999,0.0,0.0,0.0,0.0,0.0,0.0,37.0,28188.7606,31.103453000000005,67.0,82112.07489999998,178.824599,5.0,20758.176000000003,25.318989999999996
611006,商洛市,1.0,0.0,0.2829,1.0,0.0,0.2829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2829,0.0,0.0,0.0
611007,商洛市,20.0,14252.725799999998,51.5015,8.0,12195.258000000002,20.7379,3.0,2057.4678,17.236800000000002,9.0,0.0,13.526799999999998,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14252.7258,47.8383,2.0,0.0,3.6632,0.0,0.0,0.0
611008,商洛市,24.0,13074.208900000001,103.6396,17.0,13067.200900000002,98.997,1.0,7.008,0.0102,6.0,0.0,4.6324000000000005,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5329.5506,10.5839,7.0,1168.0703,52.3278,2.0,6576.588,40.7279
611009,商洛市,17.0,18284.1737,62.39309,12.0,15446.865499999998,52.36579,3.0,2041.6794,3.2116,2.0,795.6288,6.8157000000000005,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10803.744899999998,11.686390000000001,2.0,4252.5,27.1855,2.0,3227.9288,23.5212
611010,商洛市,23.0,12949.6702,41.420956999999994,11.0,9412.742300000002,30.820257,6.0,1054.5710000000001,1.5293,6.0,2482.3569,9.0714,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4398.2612,8.002,7.0,5952.0527,25.212857000000003,5.0,2599.3563000000004,8.2061
611011,商洛市,51.0,70673.2349,201.10967,26.0,62308.763999999996,151.95891,11.0,4558.599000000001,12.580060000000001,14.0,3805.8719,36.5707,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8868.340400000001,28.90074,20.0,47842.4482,128.36679,6.0,13962.4463,43.84214
611012,商洛市,16.0,32352.9746,52.07723,7.0,23695.656,28.63673,3.0,324.9018,0.56512,6.0,8332.416799999999,22.87538,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10339.8927,16.01229,8.0,21354.3384,35.17069,2.0,658.7435,0.89425
611013,商洛市,34.0,43752.2172,151.971887,15.0,21465.8497,25.621606999999997,3.0,1897.5158000000001,5.271979999999999,16.0,20388.8517,121.07830000000001,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3922.5681,7.512809999999999,22.0,29310.797400000003,135.04705,2.0,10518.8517,9.412027
611014,商洛市,56.0,96519.7997,239.39538699999997,31.0,75184.59730000001,130.625967,2.0,553.24,0.35374,23.0,20781.962399999997,108.41568,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5840.7026,9.63169,45.0,90408.86510000001,229.37873699999997,2.0,270.23199999999997,0.38495999999999997
611015,商洛市,14.0,16667.2248,20.74059,7.0,14667.6914,17.556330000000003,2.0,350.3174,0.60317,5.0,1649.2160000000001,2.58109,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4786.6427,5.1292800000000005,9.0,11771.759300000002,15.33632,2.0,108.8228,0.27499
611016,商洛市,18.0,48858.672900000005,106.18471000000001,10.0,38507.641200000005,79.92166,6.0,8795.9834,21.54092,2.0,1555.0483,4.72213,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1579.8146000000002,0.7738,12.0,47224.24470000001,104.89716000000001,1.0,54.6136,0.51375
