,realestate_auction_n,realestate_auction_p,realestate_auction_a,realestate_agreement_n,realestate_agreement_p,realestate_agreement_a,realestate_transfer_n,realestate_transfer_p,realestate_transfer_a,realestate_other_n,realestate_other_p,realestate_other_a,realestate_lease_n,realestate_lease_p,realestate_lease_a,secondary_auction_n,secondary_auction_p,secondary_auction_a,secondary_agreement_n,secondary_agreement_p,secondary_agreement_a,secondary_transfer_n,secondary_transfer_p,secondary_transfer_a,secondary_other_n,secondary_other_p,secondary_other_a,secondary_lease_n,secondary_lease_p,secondary_lease_a,other_auction_n,other_auction_p,other_auction_a,other_agreement_n,other_agreement_p,other_agreement_a,other_transfer_n,other_transfer_p,other_transfer_a,other_other_n,other_other_p,other_other_a,other_lease_n,other_lease_p,other_lease_a,tertiary_auction_n,tertiary_auction_p,tertiary_auction_a,tertiary_agreement_n,tertiary_agreement_p,tertiary_agreement_a,tertiary_transfer_n,tertiary_transfer_p,tertiary_transfer_a,tertiary_other_n,tertiary_other_p,tertiary_other_a,tertiary_lease_n,tertiary_lease_p,tertiary_lease_a,government_auction_n,government_auction_p,government_auction_a,government_agreement_n,government_agreement_p,government_agreement_a,government_transfer_n,government_transfer_p,government_transfer_a,government_other_n,government_other_p,government_other_a,government_lease_n,government_lease_p,government_lease_a,primary_auction_n,primary_auction_p,primary_auction_a,primary_agreement_n,primary_agreement_p,primary_agreement_a,primary_transfer_n,primary_transfer_p,primary_transfer_a,primary_other_n,primary_other_p,primary_other_a,primary_lease_n,primary_lease_p,primary_lease_a
130313,13.0,241292.40290000002,98.46189799999999,5.0,26448.4979,16.336805,13.0,511.928,32.558442,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26730.7715,85.821955,5.0,1952.237,1.561661,2.0,189.286,0.619095,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1776.4022,5.120804000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31909.2451,28.831052999999997,7.0,3964.4446,7.477399999999999,45.0,33510.299100000004,157.8068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,112.35,256.862485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5655.0544,18.217242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130314,12.0,115345.5128,40.014325,7.0,19288.603600000002,19.005585,8.0,0.0,21.60148,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16490.0449,56.439821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1396.1451,4.847726,0.0,0.0,0.0,2.0,461.39500000000004,3.219202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13321.786300000002,6.087073999999999,3.0,5379.9086,13.054147,9.0,243.8964,22.412336000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2298.524,5.385802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130315,15.0,219944.38730000003,73.54286300000001,1.0,2153.2282,1.14619,1.0,61.1559,0.726778,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10142.3499,17.651381999999998,1.0,6.6057,0.012406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.66874,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24592.988400000002,10.538208000000001,10.0,3670.2585,4.255209,7.0,8761.6251,45.998196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,387.6034,2.669145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130316,37.0,202196.40910000005,98.854974,0.0,0.0,0.0,5.0,1159.6376,19.498231,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3383.3107,10.696695000000002,3.0,254.7615,1.9947000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,265.0,0.839233,0.0,0.0,0.0,5.0,203.82340000000002,1.845668,0.0,0.0,0.0,0.0,0.0,0.0,22.0,45079.738,27.503828,4.0,3147.5514000000003,1.747531,48.0,12078.3159,165.06536599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.29525,0.0,0.0,0.0,0.0,0.0,0.0,4.0,245.0,1.081267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.47,1.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130407,8.0,75317.64,30.290399999999998,6.0,3325.1695,7.045699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5703.348099999999,24.188499999999998,1.0,0.0,0.4173,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,37.1235,1.0,589.86,2.4577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12591.83,10.2263,16.0,6152.33,8.3612,5.0,0.0,8.7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.8182,0.2125,2.0,0.0,2.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130408,34.0,209232.0,79.20270000000001,7.0,10677.8,11.7736,2.0,0.0,23.5873,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13860.0,80.98060000000001,7.0,103135.0438,426.32679999999993,1.0,0.0,1.4342,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,147.48109999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,0.267,3.0,11215.52,12.1176,2.0,0.0,0.6169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,519.59,0.6014,3.0,0.0,1.4807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181.84,0.1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130409,69.0,352863.6715,142.6676,7.0,20874.821500000002,17.182000000000002,6.0,0.0,25.378700000000002,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7213.0,29.2277,3.0,854.3870999999999,3.8966000000000003,2.0,0.0,1.8066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.67,1.4474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2497.5,2.5668,5.0,2985.1758,4.5898,6.0,0.0,3.8586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,400.76,2.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130410,104.0,790605.535,366.79447200000004,10.0,10147.939999999999,17.944799999999997,6.0,7958.9769,72.3815,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10714.0,81.5328,5.0,5625.3442000000005,4.5733,2.0,846.129,13.942699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4110.16,1.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17108.0,8.7264,7.0,3569.4024,4.8469999999999995,15.0,374.9414,43.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,437.34,0.29,1.0,0.0,0.6725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130411,35.0,702571.0418,174.92352,4.0,1442.74,3.3453,7.0,2767.3235,13.134000000000002,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22006.0,91.26109100000001,0.0,0.0,0.0,3.0,9144.0133,43.187,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2489.0,9.3494,0.0,0.0,0.0,1.0,86.399,0.3599,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31024.12,27.866200000000003,1.0,293.04,0.8722,9.0,12093.669700000002,70.59949999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,689.9134,3.4124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130412,39.0,432585.0,109.118023,19.0,25182.620000000003,21.275181999999997,2.0,5091.7505,8.12345,0.0,0.0,0.0,0.0,0.0,0.0,29.0,41963.0,148.68676499999998,0.0,0.0,0.0,1.0,0.0,0.78962,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31639.0,94.84387999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,32778.0,62.05367,2.0,13937.970000000001,5.10764,4.0,772.3616999999999,2.6215279999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1515.3404,13.96289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130413,44.0,476902.959,116.895091,8.0,3005.1900000000005,17.673295,3.0,6598.262,26.08204,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15399.3,60.21424000000002,5.0,3050.05,7.3449599999999995,3.0,9862.8012,34.565723,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1532.0,4.55483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22346.0,33.781879999999994,16.0,44768.56,28.120973,8.0,1716.4330999999997,10.211672,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27939.0,6.4684,1.0,4885.09,1.04182,7.0,5076.633000000001,16.732574999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130414,23.0,272354.7024,67.328152,0.0,0.0,0.0,1.0,4966.61,14.30059,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8948.0,27.468545,0.0,0.0,0.0,1.0,0.0,0.732965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,46540.0,35.587887,6.0,7405.98,2.6249469999999997,8.0,0.0,7.15325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2543.9429,134.852932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130415,17.0,250621.97,59.253392999999996,2.0,10207.9954,4.94651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16688.0,39.47714,0.0,0.0,0.0,1.0,0.0,1.936535,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1435.0,3.7129499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31080.0,27.632911,0.0,0.0,0.0,30.0,14578.211199999998,182.17520600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1141.3427,93.61845199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130416,26.0,420480.0,103.26374100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8665.0,14.813037,0.0,0.0,0.0,1.0,1510.1643,1.82965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10611.0,4.700411,0.0,0.0,0.0,6.0,15363.6212,39.562755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.8066,0.13333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,197.56799999999998,1.6463999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130507,14.0,85690.1342,71.36089999999999,6.0,3217.2410000000004,7.589499999999999,3.0,0.0,3.8083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,54455.0797,142.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9632.5187,9.2723,4.0,519.6120000000001,1.5008,2.0,0.0,7.3886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,340.0,0.1496,0.0,0.0,0.0,2.0,0.0,2.7209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,485.63,0.2699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130508,12.0,40407.99,32.310500000000005,7.0,3817.4300000000003,3.1424999999999996,1.0,0.0,3.0887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,1.4405,7.0,3778.45,18.276300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37702.6523,15.3452,10.0,1574.69,5.905500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.01,0.2194,3.0,0.0,6.3541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130509,22.0,77853.89,47.034547,7.0,382.807,0.5521,7.0,0.0,13.7028,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6028.0,29.358900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7522.213199999999,8.867799999999999,9.0,2251.1499999999996,4.2693,3.0,0.0,9.296000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130510,30.0,213826.3953,128.468893,5.0,1618.4859999999999,1.4890999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19068.0,38.9143,3.0,2087.13,7.0687999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5394.0,29.3388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35354.0,44.5802,6.0,2041.8899999999999,4.9712,1.0,0.0,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.247968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.77,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130511,39.0,209038.94,92.68988500000002,2.0,523.968,0.38349999999999995,2.0,0.0,4.0142999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4730.0,10.730626,1.0,1100.6,5.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6370.0,16.978583,1.0,4.28,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,322.65,0.2031,4.0,0.0,17.528299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.838877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130512,18.0,129868.0,82.120519,5.0,16096.804100000001,14.027113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1648.6000000000001,16.81935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1543.3,6.345699999999999,2.0,2114.07,1.99258,3.0,0.0,4.192093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,23.14148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.4,1.1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130513,14.0,110536.0,37.283015,2.0,778.38,0.496845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4146.41,36.754163,0.0,0.0,0.0,1.0,0.0,74.9001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,426.0,4.316524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2760.8100000000004,2.4759539999999998,0.0,0.0,0.0,3.0,0.0,27.59748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.319531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130514,9.0,61077.0,34.647454999999994,10.0,4153.54,1.434622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1179.0,10.978989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,407.0,3.816563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11608.0,13.249254,0.0,0.0,0.0,3.0,0.0,3.5211810000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.7783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130515,45.0,292632.0,141.198778,1.0,22.47,0.02964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,421.0,4.01283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.201666999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.069426999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130516,26.0,206116.07,58.231202,1.0,85.0,0.017511,8.0,0.0,17.0708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.5,2.1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.201699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.8554,0.11480000000000001,5.0,146.318,2.7344999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12705.6252,40.63110000000001,119.0,100108.10489999999,218.33890000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2041.476,29.0372,121.0,15558.8091,138.5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13799.712,46.368399999999994,103.0,29488.108900000003,185.71309999999997,0.0,0.0,0.0,1.0,7.04,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130607,24.0,76132.5181,68.84618,5.0,8586.7566,17.078899999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,460.83,1.3244,37.0,22390.390000000003,61.754750000000016,1.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21666.7282,42.4603,1329.0,14284.2709,1003.6184999999998,2.0,0.0,252.1678,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6232.57,4.1202,12.0,7023.361999999999,8.033100000000001,2.0,0.0,15.7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130608,25.0,151594.3002,110.19734,5.0,11084.3547,8.193570000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32439.376099999998,40.115899999999996,15.0,6833.427600000001,13.1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9194.49,25.814,3.0,1078.21,2.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9129.27,26.789099999999998,11.0,2282.5,7.513299999999999,3.0,0.0,14.1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,956.57,0.4541,1.0,0.0,0.3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2307.54,5.1626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130609,8.0,96853.9211,62.5946,7.0,1115.0231999999999,3.4138,1.0,5960.17,7.8115,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21491.59,63.8439,12.0,3537.9094,16.438100000000002,1.0,2236.66,7.3333,0.0,0.0,0.0,0.0,0.0,0.0,27.0,53633.0,131.3867,2.0,160.26,1.9546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,535.448,1.25648,9.0,1603.9019,2.60494,8.0,3265.089,10.54615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,880.0,0.5958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2783.88,3.7876,0.0,0.0,0.0,0.0,0.0,0.0
